,City,Edition,Sport,Discipline,Athlete,NOC,Gender,Event,Event_gender,Medal
23192,Sydney,2000,Aquatics,Diving,"ZHUPINA, Olena",UKR,Women,synchronized diving 3m springboard,W,Bronze
23193,Sydney,2000,Aquatics,Diving,"ILYINA, Vera",RUS,Women,synchronized diving 3m springboard,W,Gold
23194,Sydney,2000,Aquatics,Diving,"PAKHALINA, Ioulia",RUS,Women,synchronized diving 3m springboard,W,Gold
23195,Sydney,2000,Aquatics,Diving,"FU, Mingxia",CHN,Women,synchronized diving 3m springboard,W,Silver
23196,Sydney,2000,Aquatics,Diving,"GUO, Jingjing",CHN,Women,synchronized diving 3m springboard,W,Silver
23197,Sydney,2000,Aquatics,Swimming,"THELOKE, Stev",GER,Men,100m backstroke,M,Bronze
23198,Sydney,2000,Aquatics,Swimming,"KRAYZELBURG, Lenny",USA,Men,100m backstroke,M,Gold
23199,Sydney,2000,Aquatics,Swimming,"WELSH, Matthew",AUS,Men,100m backstroke,M,Silver
23200,Sydney,2000,Aquatics,Swimming,"ZHIVANEVSKAYA, Nina Alexandrovna",ESP,Women,100m backstroke,W,Bronze
23201,Sydney,2000,Aquatics,Swimming,"MOCANU, Diana",ROU,Women,100m backstroke,W,Gold
23202,Sydney,2000,Aquatics,Swimming,"NAKAMURA, Mai",JPN,Women,100m backstroke,W,Silver
23203,Sydney,2000,Aquatics,Swimming,"SLUDNOV, Roman",RUS,Men,100m breaststroke,M,Bronze
23204,Sydney,2000,Aquatics,Swimming,"FIORAVANTI, Domenico",ITA,Men,100m breaststroke,M,Gold
23205,Sydney,2000,Aquatics,Swimming,"MOSES, Ed",USA,Men,100m breaststroke,M,Silver
23206,Sydney,2000,Aquatics,Swimming,"HEYNS, Penelope",RSA,Women,100m breaststroke,W,Bronze
23207,Sydney,2000,Aquatics,Swimming,"QUANN, Megan",USA,Women,100m breaststroke,W,Gold
23208,Sydney,2000,Aquatics,Swimming,"JONES, Leisel",AUS,Women,100m breaststroke,W,Silver
23209,Sydney,2000,Aquatics,Swimming,"HUEGILL, Geoff",AUS,Men,100m butterfly,M,Bronze
23210,Sydney,2000,Aquatics,Swimming,"FROLANDER, Lars",SWE,Men,100m butterfly,M,Gold
23211,Sydney,2000,Aquatics,Swimming,"KLIM, Michael",AUS,Men,100m butterfly,M,Silver
23212,Sydney,2000,Aquatics,Swimming,"TORRES, Dara",USA,Women,100m butterfly,W,Bronze
23213,Sydney,2000,Aquatics,Swimming,"DE BRUIJN, Inge",NED,Women,100m butterfly,W,Gold
23214,Sydney,2000,Aquatics,Swimming,"MORAVCOVA, Martina",SVK,Women,100m butterfly,W,Silver
23215,Sydney,2000,Aquatics,Swimming,"HALL, Gary Jr.",USA,Men,100m freestyle,M,Bronze
23216,Sydney,2000,Aquatics,Swimming,"VAN DEN HOOGENBAND, Pieter",NED,Men,100m freestyle,M,Gold
23217,Sydney,2000,Aquatics,Swimming,"POPOV, Alexander",RUS,Men,100m freestyle,M,Silver
23218,Sydney,2000,Aquatics,Swimming,"THOMPSON, Jenny",USA,Women,100m freestyle,W,Bronze
23219,Sydney,2000,Aquatics,Swimming,"TORRES, Dara",USA,Women,100m freestyle,W,Bronze
23220,Sydney,2000,Aquatics,Swimming,"DE BRUIJN, Inge",NED,Women,100m freestyle,W,Gold
23221,Sydney,2000,Aquatics,Swimming,"ALSHAMMAR, Therese",SWE,Women,100m freestyle,W,Silver
23222,Sydney,2000,Aquatics,Swimming,"THOMPSON, Chris",USA,Men,1500m freestyle,M,Bronze
23223,Sydney,2000,Aquatics,Swimming,"HACKETT, Grant",AUS,Men,1500m freestyle,M,Gold
23224,Sydney,2000,Aquatics,Swimming,"PERKINS, Kieren John",AUS,Men,1500m freestyle,M,Silver
23225,Sydney,2000,Aquatics,Swimming,"WELSH, Matthew",AUS,Men,200m backstroke,M,Bronze
23226,Sydney,2000,Aquatics,Swimming,"KRAYZELBURG, Lenny",USA,Men,200m backstroke,M,Gold
23227,Sydney,2000,Aquatics,Swimming,"PEIRSOL, Aaron",USA,Men,200m backstroke,M,Silver
23228,Sydney,2000,Aquatics,Swimming,"NAKAO, Miki",JPN,Women,200m backstroke,W,Bronze
23229,Sydney,2000,Aquatics,Swimming,"MOCANU, Diana",ROU,Women,200m backstroke,W,Gold
23230,Sydney,2000,Aquatics,Swimming,"MARACINEANU, Roxana",FRA,Women,200m backstroke,W,Silver
23231,Sydney,2000,Aquatics,Swimming,"RUMMOLO, Davide",ITA,Men,200m breaststroke,M,Bronze
23232,Sydney,2000,Aquatics,Swimming,"FIORAVANTI, Domenico",ITA,Men,200m breaststroke,M,Gold
23233,Sydney,2000,Aquatics,Swimming,"PARKIN, Terence",RSA,Men,200m breaststroke,M,Silver
23234,Sydney,2000,Aquatics,Swimming,"BEARD, Amanda",USA,Women,200m breaststroke,W,Bronze
23235,Sydney,2000,Aquatics,Swimming,"KOVACS, Agnes",HUN,Women,200m breaststroke,W,Gold
23236,Sydney,2000,Aquatics,Swimming,"KOWAL, Kristy",USA,Women,200m breaststroke,W,Silver
23237,Sydney,2000,Aquatics,Swimming,"NORRIS, Justin",AUS,Men,200m butterfly,M,Bronze
23238,Sydney,2000,Aquatics,Swimming,"MALCHOW, Tom",USA,Men,200m butterfly,M,Gold
23239,Sydney,2000,Aquatics,Swimming,"SYLANTYEV, Denys",UKR,Men,200m butterfly,M,Silver
23240,Sydney,2000,Aquatics,Swimming,"THOMAS, Petria",AUS,Women,200m butterfly,W,Bronze
23241,Sydney,2000,Aquatics,Swimming,"HYMAN, Misty",USA,Women,200m butterfly,W,Gold
23242,Sydney,2000,Aquatics,Swimming,"O'NEILL, Susan",AUS,Women,200m butterfly,W,Silver
23243,Sydney,2000,Aquatics,Swimming,"ROSOLINO, Massimiliano",ITA,Men,200m freestyle,M,Bronze
23244,Sydney,2000,Aquatics,Swimming,"VAN DEN HOOGENBAND, Pieter",NED,Men,200m freestyle,M,Gold
23245,Sydney,2000,Aquatics,Swimming,"THORPE, Ian",AUS,Men,200m freestyle,M,Silver
23246,Sydney,2000,Aquatics,Swimming,"POLL AHRENS, Claudia",CRC,Women,200m freestyle,W,Bronze
23247,Sydney,2000,Aquatics,Swimming,"O'NEILL, Susan",AUS,Women,200m freestyle,W,Gold
23248,Sydney,2000,Aquatics,Swimming,"MORAVCOVA, Martina",SVK,Women,200m freestyle,W,Silver
23249,Sydney,2000,Aquatics,Swimming,"WILKENS, Tom",USA,Men,200m individual medley,M,Bronze
23250,Sydney,2000,Aquatics,Swimming,"ROSOLINO, Massimiliano",ITA,Men,200m individual medley,M,Gold
23251,Sydney,2000,Aquatics,Swimming,"DOLAN, Tom",USA,Men,200m individual medley,M,Silver
23252,Sydney,2000,Aquatics,Swimming,"TEUSCHER, Cristina",USA,Women,200m individual medley,W,Bronze
23253,Sydney,2000,Aquatics,Swimming,"KLOCHKOVA, Yana",UKR,Women,200m individual medley,W,Gold
23254,Sydney,2000,Aquatics,Swimming,"CASLARU, Beatrice",ROU,Women,200m individual medley,W,Silver
23255,Sydney,2000,Aquatics,Swimming,"KELLER, Klete",USA,Men,400m freestyle,M,Bronze
23256,Sydney,2000,Aquatics,Swimming,"THORPE, Ian",AUS,Men,400m freestyle,M,Gold
23257,Sydney,2000,Aquatics,Swimming,"ROSOLINO, Massimiliano",ITA,Men,400m freestyle,M,Silver
23258,Sydney,2000,Aquatics,Swimming,"POLL AHRENS, Claudia",CRC,Women,400m freestyle,W,Bronze
23259,Sydney,2000,Aquatics,Swimming,"BENNETT, Brooke",USA,Women,400m freestyle,W,Gold
23260,Sydney,2000,Aquatics,Swimming,"MUNZ, Diana",USA,Women,400m freestyle,W,Silver
23261,Sydney,2000,Aquatics,Swimming,"MYDEN, Curtis Allen",CAN,Men,400m individual medley,M,Bronze
23262,Sydney,2000,Aquatics,Swimming,"DOLAN, Tom",USA,Men,400m individual medley,M,Gold
23263,Sydney,2000,Aquatics,Swimming,"VENDT, Erik",USA,Men,400m individual medley,M,Silver
23264,Sydney,2000,Aquatics,Swimming,"CASLARU, Beatrice",ROU,Women,400m individual medley,W,Bronze
23265,Sydney,2000,Aquatics,Swimming,"KLOCHKOVA, Yana",UKR,Women,400m individual medley,W,Gold
23266,Sydney,2000,Aquatics,Swimming,"TAJIMA, Yasuko",JPN,Women,400m individual medley,W,Silver
23267,Sydney,2000,Aquatics,Swimming,"BORGES, Gustavo",BRA,Men,4x100m freestyle relay,M,Bronze
23268,Sydney,2000,Aquatics,Swimming,"JAYME, Carlos",BRA,Men,4x100m freestyle relay,M,Bronze
23269,Sydney,2000,Aquatics,Swimming,"SCHERER, Fernando",BRA,Men,4x100m freestyle relay,M,Bronze
23270,Sydney,2000,Aquatics,Swimming,"SILVA FILHO, Edvaldo",BRA,Men,4x100m freestyle relay,M,Bronze
23271,Sydney,2000,Aquatics,Swimming,"CALLUS, Ashley",AUS,Men,4x100m freestyle relay,M,Gold
23272,Sydney,2000,Aquatics,Swimming,"FYDLER, Christopher John",AUS,Men,4x100m freestyle relay,M,Gold
23273,Sydney,2000,Aquatics,Swimming,"KLIM, Michael",AUS,Men,4x100m freestyle relay,M,Gold
23274,Sydney,2000,Aquatics,Swimming,"PEARSON, Todd",AUS,Men,4x100m freestyle relay,M,Gold
23275,Sydney,2000,Aquatics,Swimming,"PINE, Adam",AUS,Men,4x100m freestyle relay,M,Gold
23276,Sydney,2000,Aquatics,Swimming,"THORPE, Ian",AUS,Men,4x100m freestyle relay,M,Gold
23277,Sydney,2000,Aquatics,Swimming,"DAVIS, Josh",USA,Men,4x100m freestyle relay,M,Silver
23278,Sydney,2000,Aquatics,Swimming,"ERVIN, Anthony",USA,Men,4x100m freestyle relay,M,Silver
23279,Sydney,2000,Aquatics,Swimming,"HALL, Gary Jr.",USA,Men,4x100m freestyle relay,M,Silver
23280,Sydney,2000,Aquatics,Swimming,"LEZAK, Jason",USA,Men,4x100m freestyle relay,M,Silver
23281,Sydney,2000,Aquatics,Swimming,"TUCKER, Scott",USA,Men,4x100m freestyle relay,M,Silver
23282,Sydney,2000,Aquatics,Swimming,"WALKER, Neil",USA,Men,4x100m freestyle relay,M,Silver
23283,Sydney,2000,Aquatics,Swimming,"ALSHAMMAR, Therese",SWE,Women,4x100m freestyle relay,W,Bronze
23284,Sydney,2000,Aquatics,Swimming,"JOHNCKE, Louise",SWE,Women,4x100m freestyle relay,W,Bronze
23285,Sydney,2000,Aquatics,Swimming,"KAMMERLING, Anna-Karin",SWE,Women,4x100m freestyle relay,W,Bronze
23286,Sydney,2000,Aquatics,Swimming,"LILLHAGE, Josefin",SWE,Women,4x100m freestyle relay,W,Bronze
23287,Sydney,2000,Aquatics,Swimming,"SJOBERG, Johanna",SWE,Women,4x100m freestyle relay,W,Bronze
23288,Sydney,2000,Aquatics,Swimming,"SVAHNSTROM, Malin",SWE,Women,4x100m freestyle relay,W,Bronze
23289,Sydney,2000,Aquatics,Swimming,"PHENIX, Erin Ashley",USA,Women,4x100m freestyle relay,W,Gold
23290,Sydney,2000,Aquatics,Swimming,"SHEALY, Courtney",USA,Women,4x100m freestyle relay,W,Gold
23291,Sydney,2000,Aquatics,Swimming,"TAPPIN, Ashley T",USA,Women,4x100m freestyle relay,W,Gold
23292,Sydney,2000,Aquatics,Swimming,"THOMPSON, Jenny",USA,Women,4x100m freestyle relay,W,Gold
23293,Sydney,2000,Aquatics,Swimming,"TORRES, Dara",USA,Women,4x100m freestyle relay,W,Gold
23294,Sydney,2000,Aquatics,Swimming,"VAN DYKEN, Amy",USA,Women,4x100m freestyle relay,W,Gold
23295,Sydney,2000,Aquatics,Swimming,"DE BRUIJN, Inge",NED,Women,4x100m freestyle relay,W,Silver
23296,Sydney,2000,Aquatics,Swimming,"GROOT, Chantal",NED,Women,4x100m freestyle relay,W,Silver
23297,Sydney,2000,Aquatics,Swimming,"HENNEKEN, Thamar",NED,Women,4x100m freestyle relay,W,Silver
23298,Sydney,2000,Aquatics,Swimming,"VAN RIJN, Wilma",NED,Women,4x100m freestyle relay,W,Silver
23299,Sydney,2000,Aquatics,Swimming,"VAN ROOIJEN, Manon",NED,Women,4x100m freestyle relay,W,Silver
23300,Sydney,2000,Aquatics,Swimming,"KRUPPA, Jens",GER,Men,4x100m medley relay,M,Bronze
23301,Sydney,2000,Aquatics,Swimming,"RUPPRATH, Thomas",GER,Men,4x100m medley relay,M,Bronze
23302,Sydney,2000,Aquatics,Swimming,"SPANNEBERG, Torsten",GER,Men,4x100m medley relay,M,Bronze
23303,Sydney,2000,Aquatics,Swimming,"THELOKE, Stev",GER,Men,4x100m medley relay,M,Bronze
23304,Sydney,2000,Aquatics,Swimming,"CROCKER, Ian",USA,Men,4x100m medley relay,M,Gold
23305,Sydney,2000,Aquatics,Swimming,"HALL, Gary Jr.",USA,Men,4x100m medley relay,M,Gold
23306,Sydney,2000,Aquatics,Swimming,"HANNAN, Tommy",USA,Men,4x100m medley relay,M,Gold
23307,Sydney,2000,Aquatics,Swimming,"KRAYZELBURG, Lenny",USA,Men,4x100m medley relay,M,Gold
23308,Sydney,2000,Aquatics,Swimming,"LEZAK, Jason",USA,Men,4x100m medley relay,M,Gold
23309,Sydney,2000,Aquatics,Swimming,"MOSES, Ed",USA,Men,4x100m medley relay,M,Gold
23310,Sydney,2000,Aquatics,Swimming,"WALKER, Neil",USA,Men,4x100m medley relay,M,Gold
23311,Sydney,2000,Aquatics,Swimming,"HARRISON, Regan",AUS,Men,4x100m medley relay,M,Silver
23312,Sydney,2000,Aquatics,Swimming,"HUEGILL, Geoff",AUS,Men,4x100m medley relay,M,Silver
23313,Sydney,2000,Aquatics,Swimming,"KLIM, Michael",AUS,Men,4x100m medley relay,M,Silver
23314,Sydney,2000,Aquatics,Swimming,"MITCHELL, Ryan",AUS,Men,4x100m medley relay,M,Silver
23315,Sydney,2000,Aquatics,Swimming,"PINE, Adam",AUS,Men,4x100m medley relay,M,Silver
23316,Sydney,2000,Aquatics,Swimming,"THORPE, Ian",AUS,Men,4x100m medley relay,M,Silver
23317,Sydney,2000,Aquatics,Swimming,"WATSON, Josh",AUS,Men,4x100m medley relay,M,Silver
23318,Sydney,2000,Aquatics,Swimming,"WELSH, Matthew",AUS,Men,4x100m medley relay,M,Silver
23319,Sydney,2000,Aquatics,Swimming,"MINAMOTO, Sumika",JPN,Women,4x100m medley relay,W,Bronze
23320,Sydney,2000,Aquatics,Swimming,"NAKAMURA, Mai",JPN,Women,4x100m medley relay,W,Bronze
23321,Sydney,2000,Aquatics,Swimming,"ONISHI, Junko",JPN,Women,4x100m medley relay,W,Bronze
23322,Sydney,2000,Aquatics,Swimming,"TANAKA, Masami",JPN,Women,4x100m medley relay,W,Bronze
23323,Sydney,2000,Aquatics,Swimming,"BEDFORD, B J",USA,Women,4x100m medley relay,W,Gold
23324,Sydney,2000,Aquatics,Swimming,"QUANN, Megan",USA,Women,4x100m medley relay,W,Gold
23325,Sydney,2000,Aquatics,Swimming,"SHEALY, Courtney",USA,Women,4x100m medley relay,W,Gold
23326,Sydney,2000,Aquatics,Swimming,"STITTS, Staciana",USA,Women,4x100m medley relay,W,Gold
23327,Sydney,2000,Aquatics,Swimming,"TAPPIN, Ashley T",USA,Women,4x100m medley relay,W,Gold
23328,Sydney,2000,Aquatics,Swimming,"THOMPSON, Jenny",USA,Women,4x100m medley relay,W,Gold
23329,Sydney,2000,Aquatics,Swimming,"TORRES, Dara",USA,Women,4x100m medley relay,W,Gold
23330,Sydney,2000,Aquatics,Swimming,"VAN DYKEN, Amy",USA,Women,4x100m medley relay,W,Gold
23331,Sydney,2000,Aquatics,Swimming,"CALUB, Dyana",AUS,Women,4x100m medley relay,W,Silver
23332,Sydney,2000,Aquatics,Swimming,"JONES, Leisel",AUS,Women,4x100m medley relay,W,Silver
23333,Sydney,2000,Aquatics,Swimming,"O'NEILL, Susan",AUS,Women,4x100m medley relay,W,Silver
23334,Sydney,2000,Aquatics,Swimming,"ROONEY, Giaan",AUS,Women,4x100m medley relay,W,Silver
23335,Sydney,2000,Aquatics,Swimming,"RYAN, Sarah",AUS,Women,4x100m medley relay,W,Silver
23336,Sydney,2000,Aquatics,Swimming,"THOMAS, Petria",AUS,Women,4x100m medley relay,W,Silver
23337,Sydney,2000,Aquatics,Swimming,"WHITE, Tarnee",AUS,Women,4x100m medley relay,W,Silver
23338,Sydney,2000,Aquatics,Swimming,"KENKHUIS, Johan",NED,Men,4x200m freestyle relay,M,Bronze
23339,Sydney,2000,Aquatics,Swimming,"VAN DEN HOOGENBAND, Pieter",NED,Men,4x200m freestyle relay,M,Bronze
23340,Sydney,2000,Aquatics,Swimming,"VAN DER ZIJDEN, Mark",NED,Men,4x200m freestyle relay,M,Bronze
23341,Sydney,2000,Aquatics,Swimming,"WOUDA, Marcel",NED,Men,4x200m freestyle relay,M,Bronze
23342,Sydney,2000,Aquatics,Swimming,"ZUIJDWEG, Martijn",NED,Men,4x200m freestyle relay,M,Bronze
23343,Sydney,2000,Aquatics,Swimming,"HACKETT, Grant",AUS,Men,4x200m freestyle relay,M,Gold
23344,Sydney,2000,Aquatics,Swimming,"KIRBY, William",AUS,Men,4x200m freestyle relay,M,Gold
23345,Sydney,2000,Aquatics,Swimming,"KLIM, Michael",AUS,Men,4x200m freestyle relay,M,Gold
23346,Sydney,2000,Aquatics,Swimming,"KOWALSKI, Daniel",AUS,Men,4x200m freestyle relay,M,Gold
23347,Sydney,2000,Aquatics,Swimming,"PEARSON, Todd",AUS,Men,4x200m freestyle relay,M,Gold
23348,Sydney,2000,Aquatics,Swimming,"THORPE, Ian",AUS,Men,4x200m freestyle relay,M,Gold
23349,Sydney,2000,Aquatics,Swimming,"CARVIN, Chad",USA,Men,4x200m freestyle relay,M,Silver
23350,Sydney,2000,Aquatics,Swimming,"DAVIS, Josh",USA,Men,4x200m freestyle relay,M,Silver
23351,Sydney,2000,Aquatics,Swimming,"DUSING, Nate",USA,Men,4x200m freestyle relay,M,Silver
23352,Sydney,2000,Aquatics,Swimming,"GOLDBLATT, Scott",USA,Men,4x200m freestyle relay,M,Silver
23353,Sydney,2000,Aquatics,Swimming,"KELLER, Klete",USA,Men,4x200m freestyle relay,M,Silver
23354,Sydney,2000,Aquatics,Swimming,"RAUCH, Jamie",USA,Men,4x200m freestyle relay,M,Silver
23355,Sydney,2000,Aquatics,Swimming,"BUSCHSCHULTE, Antje",GER,Women,4x200m freestyle relay,W,Bronze
23356,Sydney,2000,Aquatics,Swimming,"FREITAG, Meike",GER,Women,4x200m freestyle relay,W,Bronze
23357,Sydney,2000,Aquatics,Swimming,"HARSTICK, Sara",GER,Women,4x200m freestyle relay,W,Bronze
23358,Sydney,2000,Aquatics,Swimming,"KIELGASS, Kerstin",GER,Women,4x200m freestyle relay,W,Bronze
23359,Sydney,2000,Aquatics,Swimming,"STEFFEN, Britta",GER,Women,4x200m freestyle relay,W,Bronze
23360,Sydney,2000,Aquatics,Swimming,"VAN ALMSICK, Franziska",GER,Women,4x200m freestyle relay,W,Bronze
23361,Sydney,2000,Aquatics,Swimming,"ARSENAULT, Samantha",USA,Women,4x200m freestyle relay,W,Gold
23362,Sydney,2000,Aquatics,Swimming,"BENKO, Lindsay",USA,Women,4x200m freestyle relay,W,Gold
23363,Sydney,2000,Aquatics,Swimming,"BLACK, Kim",USA,Women,4x200m freestyle relay,W,Gold
23364,Sydney,2000,Aquatics,Swimming,"MUNZ, Diana",USA,Women,4x200m freestyle relay,W,Gold
23365,Sydney,2000,Aquatics,Swimming,"STOWERS, Julia",USA,Women,4x200m freestyle relay,W,Gold
23366,Sydney,2000,Aquatics,Swimming,"THOMPSON, Jenny",USA,Women,4x200m freestyle relay,W,Gold
23367,Sydney,2000,Aquatics,Swimming,"GRAHAM, Elka",AUS,Women,4x200m freestyle relay,W,Silver
23368,Sydney,2000,Aquatics,Swimming,"O'NEILL, Susan",AUS,Women,4x200m freestyle relay,W,Silver
23369,Sydney,2000,Aquatics,Swimming,"ROONEY, Giaan",AUS,Women,4x200m freestyle relay,W,Silver
23370,Sydney,2000,Aquatics,Swimming,"THOMAS, Petria",AUS,Women,4x200m freestyle relay,W,Silver
23371,Sydney,2000,Aquatics,Swimming,"THOMSON, Kirsten",AUS,Women,4x200m freestyle relay,W,Silver
23372,Sydney,2000,Aquatics,Swimming,"VAN LINT, Jacinta",AUS,Women,4x200m freestyle relay,W,Silver
23373,Sydney,2000,Aquatics,Swimming,"VAN DEN HOOGENBAND, Pieter",NED,Men,50m freestyle,M,Bronze
23374,Sydney,2000,Aquatics,Swimming,"ERVIN, Anthony",USA,Men,50m freestyle,M,Gold
23375,Sydney,2000,Aquatics,Swimming,"HALL, Gary Jr.",USA,Men,50m freestyle,M,Gold
23376,Sydney,2000,Aquatics,Swimming,"TORRES, Dara",USA,Women,50m freestyle,W,Bronze
23377,Sydney,2000,Aquatics,Swimming,"DE BRUIJN, Inge",NED,Women,50m freestyle,W,Gold
23378,Sydney,2000,Aquatics,Swimming,"ALSHAMMAR, Therese",SWE,Women,50m freestyle,W,Silver
23379,Sydney,2000,Aquatics,Swimming,"SANDENO, Kaitlin",USA,Women,800m freestyle,W,Bronze
23380,Sydney,2000,Aquatics,Swimming,"BENNETT, Brooke",USA,Women,800m freestyle,W,Gold
23381,Sydney,2000,Aquatics,Swimming,"KLOCHKOVA, Yana",UKR,Women,800m freestyle,W,Silver
23382,Sydney,2000,Aquatics,Synchronized S.,"DEDIEU, Virginie",FRA,Women,duet,W,Bronze
23383,Sydney,2000,Aquatics,Synchronized S.,"LIGNOT, Myriam",FRA,Women,duet,W,Bronze
23384,Sydney,2000,Aquatics,Synchronized S.,"BRUSNIKINA, Olga",RUS,Women,duet,W,Gold
23385,Sydney,2000,Aquatics,Synchronized S.,"KISSELEVA, Maria",RUS,Women,duet,W,Gold
23386,Sydney,2000,Aquatics,Synchronized S.,"TACHIBANA, Miya",JPN,Women,duet,W,Silver
23387,Sydney,2000,Aquatics,Synchronized S.,"TAKEDA, Miho",JPN,Women,duet,W,Silver
23388,Sydney,2000,Aquatics,Synchronized S.,"BEAUMONT, Lyne",CAN,Women,team,W,Bronze
23389,Sydney,2000,Aquatics,Synchronized S.,"CARVER-DIAS, Claire",CAN,Women,team,W,Bronze
23390,Sydney,2000,Aquatics,Synchronized S.,"CHAN, Erin",CAN,Women,team,W,Bronze
23391,Sydney,2000,Aquatics,Synchronized S.,"GARCEAU, Catherine",CAN,Women,team,W,Bronze
23392,Sydney,2000,Aquatics,Synchronized S.,"LETOURNEAU, Fanny",CAN,Women,team,W,Bronze
23393,Sydney,2000,Aquatics,Synchronized S.,"NORMAND, Kirstin",CAN,Women,team,W,Bronze
23394,Sydney,2000,Aquatics,Synchronized S.,"TAILLON, Jacinthe",CAN,Women,team,W,Bronze
23395,Sydney,2000,Aquatics,Synchronized S.,"TATHAM, Reidun",CAN,Women,team,W,Bronze
23396,Sydney,2000,Aquatics,Synchronized S.,"AZAROVA, Elena",RUS,Women,team,W,Gold
23397,Sydney,2000,Aquatics,Synchronized S.,"BRUSNIKINA, Olga",RUS,Women,team,W,Gold
23398,Sydney,2000,Aquatics,Synchronized S.,"KISSELEVA, Maria",RUS,Women,team,W,Gold
23399,Sydney,2000,Aquatics,Synchronized S.,"NOVOKSHCHENOVA, Olga",RUS,Women,team,W,Gold
23400,Sydney,2000,Aquatics,Synchronized S.,"PERCHINA, Irina",RUS,Women,team,W,Gold
23401,Sydney,2000,Aquatics,Synchronized S.,"SOIA, Elena",RUS,Women,team,W,Gold
23402,Sydney,2000,Aquatics,Synchronized S.,"VASILIEVA, Yulia",RUS,Women,team,W,Gold
23403,Sydney,2000,Aquatics,Synchronized S.,"VASSIOUKOVA, Olga",RUS,Women,team,W,Gold
23404,Sydney,2000,Aquatics,Synchronized S.,"EGAMI, Ayano",JPN,Women,team,W,Silver
23405,Sydney,2000,Aquatics,Synchronized S.,"FUJII, Raika",JPN,Women,team,W,Silver
23406,Sydney,2000,Aquatics,Synchronized S.,"ISODA, Yoko",JPN,Women,team,W,Silver
23407,Sydney,2000,Aquatics,Synchronized S.,"JIMBO, Rei",JPN,Women,team,W,Silver
23408,Sydney,2000,Aquatics,Synchronized S.,"TACHIBANA, Miya",JPN,Women,team,W,Silver
